Code,Year,Site,lat,lon,Plot.size..m2.,ele,Aspect,Degree.easting,Degree.northing,Average.slope,avg.SR,Quadrat,Species,Origin,Growth_form,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Evergreen,Deciduous,Cover
2022_TT_SE_TT18,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT18,Pentachondra.pumila,Endemic,Shrub,8.970238095,646.1538462,1.218657143,0.1,1,0,0
2022_TT_SE_TT19,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT19,Pentachondra.pumila,Endemic,Shrub,8.970238095,646.1538462,1.218657143,0.1,1,0,0
2022_TT_SE_TT20,2022,TT,-37.02748,147.0278,2254,1574,SE,0.707102885,-0.707110677,6.920347746,453036.6715,TT20,Pentachondra.pumila,Endemic,Shrub,8.970238095,646.1538462,1.218657143,0.1,1,0,0
2022_BF_N_BF1,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_N_BF2,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_N_BF3,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_N_BF4,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_N_BF5,2022,BF,-37.241018,146.483143,1742,1688.912842,N,0,1,9.73247708,484289.3818,BF5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_W_BF6,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_W_BF7,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_W_BF8,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF8,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_W_BF9,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF9,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_W_BF10,2022,BF,-37.241018,146.483143,1742,1688.912842,W,-1,1.10E-05,13.71437061,472350.5554,BF10,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_S_BF11,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF11,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_S_BF12,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF12,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_S_BF13,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF13,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_S_BF14,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF14,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_S_BF15,2022,BF,-37.241018,146.483143,1742,1688.912842,S,-7.35E-06,-1,11.45845131,460774.8619,BF15,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_E_BF16,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF16,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_E_BF17,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF17,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_E_BF18,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF18,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,1
2022_BF_E_BF19,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF19,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_BF_E_BF20,2022,BF,-37.241018,146.483143,1742,1688.912842,E,1,-3.67E-06,7.476557779,470810.5695,BF20,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NW_H1,2022,H,-36.97474304,147.130572,5000,1867.303833,NW,-0.70709769,0.707115872,5.710593137,485516.5127,H1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NW_H2,2022,H,-36.97474304,147.130572,5000,1867.303833,NW,-0.70709769,0.707115872,5.710593137,485516.5127,H2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NW_H3,2022,H,-36.97474304,147.130572,5000,1867.303833,NW,-0.70709769,0.707115872,5.710593137,485516.5127,H3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NW_H4,2022,H,-36.97474304,147.130572,5000,1867.303833,NW,-0.70709769,0.707115872,5.710593137,485516.5127,H4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NW_H5,2022,H,-36.97474304,147.130572,5000,1867.303833,NW,-0.70709769,0.707115872,5.710593137,485516.5127,H5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SW_H6,2022,H,-36.97474304,147.130572,5000,1867.303833,SW,-0.707113275,-0.707100288,5.710593137,458879.2127,H6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SW_H7,2022,H,-36.97474304,147.130572,5000,1867.303833,SW,-0.707113275,-0.707100288,5.710593137,458879.2127,H7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SW_H8,2022,H,-36.97474304,147.130572,5000,1867.303833,SW,-0.707113275,-0.707100288,5.710593137,458879.2127,H8,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SW_H9,2022,H,-36.97474304,147.130572,5000,1867.303833,SW,-0.707113275,-0.707100288,5.710593137,458879.2127,H9,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SW_H10,2022,H,-36.97474304,147.130572,5000,1867.303833,SW,-0.707113275,-0.707100288,5.710593137,458879.2127,H10,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SE_H11,2022,H,-36.97474304,147.130572,5000,1867.303833,SE,0.707102885,-0.707110677,5.710593137,469244.445,H11,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SE_H12,2022,H,-36.97474304,147.130572,5000,1867.303833,SE,0.707102885,-0.707110677,5.710593137,469244.445,H12,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SE_H13,2022,H,-36.97474304,147.130572,5000,1867.303833,SE,0.707102885,-0.707110677,5.710593137,469244.445,H13,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SE_H14,2022,H,-36.97474304,147.130572,5000,1867.303833,SE,0.707102885,-0.707110677,5.710593137,469244.445,H14,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_SE_H15,2022,H,-36.97474304,147.130572,5000,1867.303833,SE,0.707102885,-0.707110677,5.710593137,469244.445,H15,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NE_H16,2022,H,-36.97474304,147.130572,5000,1867.303833,NE,0.70710808,0.707105483,5.710593137,476857.9926,H16,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NE_H17,2022,H,-36.97474304,147.130572,5000,1867.303833,NE,0.70710808,0.707105483,5.710593137,476857.9926,H17,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NE_H18,2022,H,-36.97474304,147.130572,5000,1867.303833,NE,0.70710808,0.707105483,5.710593137,476857.9926,H18,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NE_H19,2022,H,-36.97474304,147.130572,5000,1867.303833,NE,0.70710808,0.707105483,5.710593137,476857.9926,H19,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_H_NE_H20,2022,H,-36.97474304,147.130572,5000,1867.303833,NE,0.70710808,0.707105483,5.710593137,476857.9926,H20,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NW_KB1,2022,KB,-37.21138604,146.605201,2418,1705.766479,NW,-0.70709769,0.707115872,7.163120661,482760.837,KB1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NW_KB2,2022,KB,-37.21138604,146.605201,2418,1705.766479,NW,-0.70709769,0.707115872,7.163120661,482760.837,KB2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NW_KB3,2022,KB,-37.21138604,146.605201,2418,1705.766479,NW,-0.70709769,0.707115872,7.163120661,482760.837,KB3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NW_KB4,2022,KB,-37.21138604,146.605201,2418,1705.766479,NW,-0.70709769,0.707115872,7.163120661,482760.837,KB4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NW_KB5,2022,KB,-37.21138604,146.605201,2418,1705.766479,NW,-0.70709769,0.707115872,7.163120661,482760.837,KB5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NE_KB6,2022,KB,-37.21138604,146.605201,2418,1705.766479,NE,0.70710808,0.707105483,10.22707799,444419.1736,KB6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NE_KB7,2022,KB,-37.21138604,146.605201,2418,1705.766479,NE,0.70710808,0.707105483,10.22707799,444419.1736,KB7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NE_KB8,2022,KB,-37.21138604,146.605201,2418,1705.766479,NE,0.70710808,0.707105483,10.22707799,444419.1736,KB8,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,2418,1705.766479,NE,0.70710808,0.707105483,10.22707799,444419.1736,KB9,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_NE_KB10,2022,KB,-37.21138604,146.605201,2418,1705.766479,NE,0.70710808,0.707105483,10.22707799,444419.1736,KB10,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SE_KB11,2022,KB,-37.21138604,146.605201,2418,1705.766479,SE,0.707102885,-0.707110677,10.68803873,425123.8565,KB11,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,2418,1705.766479,SE,0.707102885,-0.707110677,10.68803873,425123.8565,KB12,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,2418,1705.766479,SE,0.707102885,-0.707110677,10.68803873,425123.8565,KB13,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SE_KB14,2022,KB,-37.21138604,146.605201,2418,1705.766479,SE,0.707102885,-0.707110677,10.68803873,425123.8565,KB14,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SE_KB15,2022,KB,-37.21138604,146.605201,2418,1705.766479,SE,0.707102885,-0.707110677,10.68803873,425123.8565,KB15,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,2418,1705.766479,SW,-0.707113275,-0.707100288,7.6240814,469324.3856,KB16,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SW_KB17,2022,KB,-37.21138604,146.605201,2418,1705.766479,SW,-0.707113275,-0.707100288,7.6240814,469324.3856,KB17,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,2418,1705.766479,SW,-0.707113275,-0.707100288,7.6240814,469324.3856,KB18,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,2418,1705.766479,SW,-0.707113275,-0.707100288,7.6240814,469324.3856,KB19,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_KB_SW_KB20,2022,KB,-37.21138604,146.605201,2418,1705.766479,SW,-0.707113275,-0.707100288,7.6240814,469324.3856,KB20,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NW_MBo1,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NW,-0.70709769,0.707115872,5.710593137,465094.8099,MBo1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NW_MBo2,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NW,-0.70709769,0.707115872,5.710593137,465094.8099,MBo2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NW_MBo3,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NW,-0.70709769,0.707115872,5.710593137,465094.8099,MBo3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NW_MBo4,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NW,-0.70709769,0.707115872,5.710593137,465094.8099,MBo4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NW_MBo5,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NW,-0.70709769,0.707115872,5.710593137,465094.8099,MBo5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NE_MBo6,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NE,0.70710808,0.707105483,5.710593137,464879.4434,MBo6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NE_MBo7,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NE,0.70710808,0.707105483,5.710593137,464879.4434,MBo7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NE_MBo8,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NE,0.70710808,0.707105483,5.710593137,464879.4434,MBo8,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NE_MBo9,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NE,0.70710808,0.707105483,5.710593137,464879.4434,MBo9,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_NE_MBo10,2022,MBo,-36.73858602,147.288477,5000,1982.326172,NE,0.70710808,0.707105483,5.710593137,464879.4434,MBo10,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SW_MBo11,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SW,-0.707113275,-0.707100288,5.710593137,460388.6511,MBo11,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SW_MBo12,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SW,-0.707113275,-0.707100288,5.710593137,460388.6511,MBo12,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SW_MBo13,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SW,-0.707113275,-0.707100288,5.710593137,460388.6511,MBo13,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SW_MBo14,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SW,-0.707113275,-0.707100288,5.710593137,460388.6511,MBo14,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SW_MBo15,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SW,-0.707113275,-0.707100288,5.710593137,460388.6511,MBo15,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SE_MBo16,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SE,0.707102885,-0.707110677,5.710593137,461009.8564,MBo16,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SE_MBo17,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SE,0.707102885,-0.707110677,5.710593137,461009.8564,MBo17,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SE_MBo18,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SE,0.707102885,-0.707110677,5.710593137,461009.8564,MBo18,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SE_MBo19,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SE,0.707102885,-0.707110677,5.710593137,461009.8564,MBo19,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBo_SE_MBo20,2022,MBo,-36.73858602,147.288477,5000,1982.326172,SE,0.707102885,-0.707110677,5.710593137,461009.8564,MBo20,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SW_MBu1,2022,MBu,-37.14356697,146.421798,612,1760.844482,SW,-0.707113275,-0.707100288,15.95682567,460900.0893,MBu1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SW_MBu2,2022,MBu,-37.14356697,146.421798,612,1760.844482,SW,-0.707113275,-0.707100288,15.95682567,460900.0893,MBu2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SW_MBu3,2022,MBu,-37.14356697,146.421798,612,1760.844482,SW,-0.707113275,-0.707100288,15.95682567,460900.0893,MBu3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SW_MBu4,2022,MBu,-37.14356697,146.421798,612,1760.844482,SW,-0.707113275,-0.707100288,15.95682567,460900.0893,MBu4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SW_MBu5,2022,MBu,-37.14356697,146.421798,612,1760.844482,SW,-0.707113275,-0.707100288,15.95682567,460900.0893,MBu5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NW_MBu6,2022,MBu,-37.14356697,146.421798,612,1760.844482,NW,-0.70709769,0.707115872,15.56655159,482240.6922,MBu6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NW_MBu7,2022,MBu,-37.14356697,146.421798,612,1760.844482,NW,-0.70709769,0.707115872,15.56655159,482240.6922,MBu7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NW_MBu8,2022,MBu,-37.14356697,146.421798,612,1760.844482,NW,-0.70709769,0.707115872,15.56655159,482240.6922,MBu8,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NW_MBu9,2022,MBu,-37.14356697,146.421798,612,1760.844482,NW,-0.70709769,0.707115872,15.56655159,482240.6922,MBu9,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NW_MBu10,2022,MBu,-37.14356697,146.421798,612,1760.844482,NW,-0.70709769,0.707115872,15.56655159,482240.6922,MBu10,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,612,1760.844482,NE,0.70710808,0.707105483,16.04879374,463313.9391,MBu11,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NE_MBu12,2022,MBu,-37.14356697,146.421798,612,1760.844482,NE,0.70710808,0.707105483,16.04879374,463313.9391,MBu12,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NE_MBu13,2022,MBu,-37.14356697,146.421798,612,1760.844482,NE,0.70710808,0.707105483,16.04879374,463313.9391,MBu13,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NE_MBu14,2022,MBu,-37.14356697,146.421798,612,1760.844482,NE,0.70710808,0.707105483,16.04879374,463313.9391,MBu14,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_NE_MBu15,2022,MBu,-37.14356697,146.421798,612,1760.844482,NE,0.70710808,0.707105483,16.04879374,463313.9391,MBu15,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SE_MBu16,2022,MBu,-37.14356697,146.421798,612,1760.844482,SE,0.707102885,-0.707110677,16.43906782,441202.4912,MBu16,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SE_MBu17,2022,MBu,-37.14356697,146.421798,612,1760.844482,SE,0.707102885,-0.707110677,16.43906782,441202.4912,MBu17,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SE_MBu18,2022,MBu,-37.14356697,146.421798,612,1760.844482,SE,0.707102885,-0.707110677,16.43906782,441202.4912,MBu18,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SE_MBu19,2022,MBu,-37.14356697,146.421798,612,1760.844482,SE,0.707102885,-0.707110677,16.43906782,441202.4912,MBu19,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MBu_SE_MBu20,2022,MBu,-37.14356697,146.421798,612,1760.844482,SE,0.707102885,-0.707110677,16.43906782,441202.4912,MBu20,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_SW_MM1,2022,MM,-37.18933803,146.620695,1710,1728.878052,SW,-0.707113275,-0.707100288,10.8049878,453403.9612,MM1,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_SW_MM2,2022,MM,-37.18933803,146.620695,1710,1728.878052,SW,-0.707113275,-0.707100288,10.8049878,453403.9612,MM2,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_SW_MM3,2022,MM,-37.18933803,146.620695,1710,1728.878052,SW,-0.707113275,-0.707100288,10.8049878,453403.9612,MM3,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_SW_MM4,2022,MM,-37.18933803,146.620695,1710,1728.878052,SW,-0.707113275,-0.707100288,10.8049878,453403.9612,MM4,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_SW_MM5,2022,MM,-37.18933803,146.620695,1710,1728.878052,SW,-0.707113275,-0.707100288,10.8049878,453403.9612,MM5,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_NW_MM6,2022,MM,-37.18933803,146.620695,1710,1728.878052,NW,-0.70709769,0.707115872,12.81454495,485290.3774,MM6,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
2022_MM_NW_MM7,2022,MM,-37.18933803,146.620695,1710,1728.878052,NW,-0.70709769,0.707115872,12.81454495,485290.3774,MM7,Phebalium.squamulosum.subsp..alpinum,Endemic,Shrub,6.28,486.6666667,1.3,1.3,1,0,0
