Code,Year,Site,lat,lon,ele,Plot.size..m2.,Aspect,Quadrat,Species,Cover,Origin,Growth_form,Shrub,Forb,Graminoid,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Strategy,Evergreen,Deciduous,avg.SR
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Poa.fawcettiae,55,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,469324.3856
2022_KB_SW_KB20,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB20,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,469324.3856
2022_MBo_NW_MBo1,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo1,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo2,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo2,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo3,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo3,Poa.fawcettiae,1,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465094.8099
2022_MBo_NW_MBo5,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo5,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465094.8099
2022_MBo_NE_MBo7,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo7,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo8,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo8,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo10,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo10,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,464879.4434
2022_MBo_SW_MBo11,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo11,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460388.6511
2022_MBo_SW_MBo12,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo12,Poa.fawcettiae,80,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460388.6511
2022_MBo_SW_MBo13,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo13,Poa.fawcettiae,45,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460388.6511
2022_MBo_SW_MBo14,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo14,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460388.6511
2022_MBo_SW_MBo15,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SW,MBo15,Poa.fawcettiae,55,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460388.6511
2022_MBo_SE_MBo16,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo16,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo17,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo17,Poa.fawcettiae,70,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo18,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo18,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo19,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo19,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,461009.8564
2022_MBo_SE_MBo20,2022,MBo,-36.73858602,147.288477,1982.326172,5000,SE,MBo20,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,461009.8564
2022_MBu_SW_MBu1,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu1,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu2,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu2,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu3,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu3,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu4,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu4,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu5,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu5,Poa.fawcettiae,35,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,460900.0893
2022_MBu_NW_MBu6,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu6,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu7,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu7,Poa.fawcettiae,80,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu8,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu8,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu9,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu9,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu10,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu10,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,482240.6922
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu11,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu12,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu12,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu13,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu13,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu14,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu14,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu15,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu15,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,463313.9391
2022_MBu_SE_MBu16,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu16,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu17,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu17,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu18,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu18,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu19,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu19,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu20,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu20,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,441202.4912
2022_MM_SW_MM1,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM1,Poa.fawcettiae,80,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,453403.9612
2022_MM_SW_MM2,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM2,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,453403.9612
2022_MM_SW_MM3,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM3,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,453403.9612
2022_MM_SW_MM4,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM4,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,453403.9612
2022_MM_SW_MM5,2022,MM,-37.18933803,146.620695,1728.878052,1710,SW,MM5,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,453403.9612
2022_MM_NW_MM6,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM6,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,485290.3774
2022_MM_NW_MM7,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM7,Poa.fawcettiae,70,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,485290.3774
2022_MM_NW_MM8,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM8,Poa.fawcettiae,35,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,485290.3774
2022_MM_NW_MM9,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM9,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,485290.3774
2022_MM_NW_MM10,2022,MM,-37.18933803,146.620695,1728.878052,1710,NW,MM10,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,485290.3774
2022_MM_NE_MM11,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM11,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,474591.8001
2022_MM_NE_MM12,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM12,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,474591.8001
2022_MM_NE_MM13,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM13,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,474591.8001
2022_MM_NE_MM14,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM14,Poa.fawcettiae,35,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,474591.8001
2022_MM_NE_MM15,2022,MM,-37.18933803,146.620695,1728.878052,1710,NE,MM15,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,474591.8001
2022_MM_SE_MM16,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM16,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,468098.3536
2022_MM_SE_MM17,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM17,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,468098.3536
2022_MM_SE_MM18,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM18,Poa.fawcettiae,5,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,468098.3536
2022_MM_SE_MM19,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM19,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,468098.3536
2022_MM_SE_MM20,2022,MM,-37.18933803,146.620695,1728.878052,1710,SE,MM20,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,468098.3536
2022_MSp_SW_MSp1,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp1,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp2,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp2,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp3,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp3,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp4,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp4,Poa.fawcettiae,55,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp5,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp5,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,436439.2532
2022_MSp_SE_MSp6,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp6,Poa.fawcettiae,80,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp7,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp7,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp8,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp8,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp9,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp9,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp10,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp10,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,395055.9828
2022_MSp_NW_MSp11,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp11,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484928.63
2022_MSp_NW_MSp12,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp12,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484928.63
2022_MSp_NW_MSp13,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp13,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484928.63
2022_MSp_NW_MSp14,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp14,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484928.63
2022_MSp_NW_MSp15,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp15,Poa.fawcettiae,70,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484928.63
2022_MSp_NE_MSp16,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp16,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465079.216
2022_MSp_NE_MSp17,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp17,Poa.fawcettiae,5,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465079.216
2022_MSp_NE_MSp18,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp18,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465079.216
2022_MSp_NE_MSp19,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp19,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465079.216
2022_MSp_NE_MSp20,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp20,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465079.216
2022_MSt_NE_MSt1,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt1,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt2,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt2,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt3,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt3,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt4,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt4,Poa.fawcettiae,70,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,454786.5586
2022_MSt_NW_MSt6,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt6,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,486082.4755
2022_MSt_NW_MSt7,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt7,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,486082.4755
2022_MSt_NW_MSt8,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt8,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,486082.4755
2022_MSt_NW_MSt10,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt10,Poa.fawcettiae,45,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,486082.4755
2022_MSt_SE_MSt11,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt11,Poa.fawcettiae,35,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt12,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt12,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt13,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt13,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt14,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt14,Poa.fawcettiae,45,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt15,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt15,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,393523.9032
2022_MSt_SW_MSt16,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt16,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467706.5634
2022_MSt_SW_MSt17,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt17,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467706.5634
2022_MSt_SW_MSt18,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt18,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467706.5634
2022_MSt_SW_MSt19,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt19,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467706.5634
2022_MF_SE_MF11,2022,MF,-36.82947,147.3193,1811,5000,SE,MF11,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,455644.0518
2022_MF_SE_MF12,2022,MF,-36.82947,147.3193,1811,5000,SE,MF12,Poa.fawcettiae,5,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,455644.0518
2022_MF_NE_MF18,2022,MF,-36.82947,147.3193,1811,5000,NE,MF18,Poa.fawcettiae,5,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465771.5827
2022_MH_N_MH1,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH1,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,483625.0532
2022_MH_N_MH2,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH2,Poa.fawcettiae,10,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,483625.0532
2022_MH_N_MH3,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH3,Poa.fawcettiae,15,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,483625.0532
2022_MH_N_MH4,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH4,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,483625.0532
2022_MH_N_MH5,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH5,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,483625.0532
2022_MH_E_MH6,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH6,Poa.fawcettiae,30,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467283.8697
2022_MH_E_MH7,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH7,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467283.8697
2022_MH_E_MH8,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH8,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467283.8697
2022_MH_E_MH9,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH9,Poa.fawcettiae,70,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467283.8697
2022_MH_E_MH10,2022,MH,-37.17422999,146.647766,1741.986938,1938,E,MH10,Poa.fawcettiae,45,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,467283.8697
2022_MH_S_M11,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,M11,Poa.fawcettiae,80,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465077.389
2022_MH_S_MH12,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH12,Poa.fawcettiae,35,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465077.389
2022_MH_S_MH13,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH13,Poa.fawcettiae,50,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465077.389
2022_MH_S_MH14,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH14,Poa.fawcettiae,60,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465077.389
2022_MH_S_MH15,2022,MH,-37.17422999,146.647766,1741.986938,1938,S,MH15,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,465077.389
2022_MH_W_MH16,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH16,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,480292.061
2022_MH_W_MH17,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH17,Poa.fawcettiae,40,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,480292.061
2022_MH_W_MH18,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH18,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,480292.061
2022_MH_W_MH19,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH19,Poa.fawcettiae,20,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,480292.061
2022_MH_W_MH20,2022,MH,-37.17422999,146.647766,1741.986938,1938,W,MH20,Poa.fawcettiae,25,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,480292.061
2022_MHW_NW_MHW1,2022,MHW,-37.17599,146.6418,1689,954,NW,MHW1,Poa.fawcettiae,55,Endemic,Graminoid,0,0,1,15.23436876,505.9173557,0.359091,0.6,Evergreen,1,0,484706.1286
